pid,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type_1,bsmt_fin_sf_1,bsmt_fin_type_2,bsmt_fin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,x1st_flr_sf,x2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,x3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,sale_price
x0528477080,x060,fv,100,12552,pave,none,reg,lvl,all_pub,corner,gtl,somerst,norm,norm,one_fam,x2story,7,5,2004,2005,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,no,glq,222,unf,0,769,991,gas_a,ex,y,s_brkr,991,956,0,1947,0,0,2,1,3,1,gd,8,typ,1,gd,attchd,2004,r_fn,2,678,ta,ta,y,0,136,0,0,0,0,none,gd_wo,none,0,5,2010,wd,normal,254900
x0528480090,x020,fv,84,10440,pave,none,reg,lvl,all_pub,corner,gtl,somerst,norm,norm,one_fam,x1story,6,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,ex,ta,no,glq,1414,unf,0,54,1468,gas_a,ex,y,s_brkr,1468,0,0,1468,1,0,2,0,2,1,gd,6,typ,1,gd,attchd,2005,fin,2,528,ta,ta,y,0,102,0,0,216,0,none,none,none,0,5,2010,wd,normal,271500
x0531367050,x060,rl,76,10142,pave,none,ir1,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,one_fam,x2story,7,5,2004,2004,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,no,glq,656,unf,0,300,956,gas_a,ex,y,s_brkr,956,1128,0,2084,1,0,2,1,4,1,gd,8,typ,0,none,built_in,2004,r_fn,2,618,ta,ta,y,0,45,0,0,0,0,none,none,none,0,1,2010,wd,normal,233000
x0531369060,x060,rl,70,11920,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,one_fam,x2story,7,5,2004,2004,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,122,gd,ta,p_conc,gd,ta,av,unf,0,unf,0,831,831,gas_a,ex,y,s_brkr,831,828,0,1659,0,0,2,1,3,1,gd,8,typ,0,none,attchd,2004,r_fn,2,484,ta,ta,y,144,68,0,0,0,0,none,none,none,0,4,2010,wd,normal,181000
x0531380080,x060,rl,NA,8880,pave,none,ir1,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,one_fam,x2story,7,5,1994,2002,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,no,glq,695,unf,0,253,948,gas_a,ex,y,s_brkr,1222,888,0,2110,1,0,2,1,3,1,gd,8,typ,2,fa,attchd,1994,r_fn,2,463,ta,ta,y,0,130,0,0,0,0,none,none,none,0,5,2010,wd,normal,205000
x0531451110,x120,rl,50,8012,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,twhs_ext,x1story,6,5,1980,1980,gable,comp_shg,plywood,plywood,none,0,ta,ta,c_block,gd,ta,no,blq,543,blq,119,261,923,gas_a,ta,y,s_brkr,923,0,0,923,0,0,2,0,2,1,ta,5,typ,1,ta,attchd,1980,r_fn,1,264,ta,ta,y,80,0,0,0,0,0,none,none,none,0,5,2010,wd,normal,143000
x0531452020,x120,rl,55,7892,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,twhs_ext,x1story,6,5,1979,1979,gable,comp_shg,plywood,plywood,none,0,ta,ta,c_block,gd,ta,no,unf,0,unf,0,918,918,gas_a,ta,y,s_brkr,918,0,0,918,0,0,2,0,2,1,ta,5,typ,1,ta,attchd,1979,unf,1,264,ta,ta,y,28,0,0,0,0,0,none,none,none,0,4,2010,wd,normal,99500
x0531452050,x120,rl,50,7175,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,twhs_ext,x1story,6,5,1984,1984,gable,comp_shg,plywood,plywood,none,0,ta,ta,c_block,gd,ta,no,alq,623,lw_q,121,0,744,gas_a,ta,y,s_brkr,752,0,0,752,1,0,1,0,2,1,ta,4,typ,0,none,attchd,1984,unf,1,264,ta,ta,y,353,0,0,0,90,0,none,mn_prv,none,0,2,2010,wd,normal,125000
x0531452180,x060,rl,NA,9453,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,sawyer_w,rr_ne,norm,one_fam,x2story,7,7,1993,2003,gable,comp_shg,hd_board,hd_board,none,0,gd,ta,p_conc,gd,ta,no,blq,402,unf,0,594,996,gas_a,ex,y,s_brkr,1014,730,0,1744,0,0,2,1,3,1,gd,7,typ,0,none,attchd,1993,r_fn,2,457,ta,ta,y,370,70,0,238,0,0,none,none,none,0,2,2010,wd,normal,194500
x0531453010,x020,rl,81,9672,pave,none,reg,lvl,all_pub,corner,gtl,sawyer_w,norm,norm,one_fam,x1story,6,5,1984,1985,hip,comp_shg,hd_board,plywood,none,0,ta,ta,p_conc,gd,ta,no,glq,338,unf,0,702,1040,gas_a,ta,y,s_brkr,1097,0,0,1097,0,0,2,0,3,1,ta,6,typ,0,none,attchd,1986,unf,2,480,ta,ta,y,0,0,0,0,0,0,none,gd_prv,none,0,5,2010,wd,normal,152000
x0531453040,x060,rl,70,8400,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,one_fam,x2story,6,6,1980,1981,gable,comp_shg,hd_board,hd_board,brk_face,130,ta,ta,c_block,gd,ta,no,unf,0,unf,0,650,650,gas_a,ta,y,s_brkr,888,676,0,1564,0,0,2,1,3,1,ta,7,typ,1,ta,attchd,1980,unf,2,476,ta,ta,y,0,50,0,0,204,0,none,mn_prv,none,0,4,2010,wd,normal,171000
x0531477050,x030,rh,70,9800,pave,none,reg,lvl,all_pub,corner,gtl,sawyer_w,feedr,norm,one_fam,x1story,5,5,1920,1950,gable,comp_shg,wd_sdng,wd_sdng,none,0,ta,fa,brk_til,ta,ta,no,unf,0,unf,0,816,816,gas_a,ta,n,fuse_a,1012,0,0,1012,0,0,1,0,2,1,ta,5,typ,0,none,detchd,1920,unf,1,429,ta,ta,y,121,0,80,0,0,0,none,none,none,0,4,2010,wd,normal,67500
x0532351140,x090,rm,68,8930,pave,none,reg,lvl,all_pub,inside,gtl,sawyer,rr_ae,norm,duplex,x1_5fin,6,5,1978,1978,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,ta,slab,none,none,none,none,0,none,0,0,0,gas_a,ta,y,s_brkr,1318,584,0,1902,0,0,2,0,4,2,ta,8,typ,0,none,attchd,1978,unf,2,539,ta,ta,y,0,0,0,0,0,0,none,none,none,0,4,2010,wd,normal,112000
x0532354090,x085,rl,88,11782,pave,none,ir1,lvl,all_pub,inside,gtl,sawyer,norm,norm,one_fam,s_foyer,5,7,1961,1995,gable,comp_shg,hd_board,hd_board,none,0,ta,ta,c_block,ta,ta,av,alq,899,unf,0,210,1109,gas_a,ta,y,s_brkr,1155,0,0,1155,1,0,1,0,3,1,gd,6,min2,0,none,detchd,1987,unf,2,576,ta,ta,y,192,0,0,0,0,0,none,mn_prv,shed,400,6,2010,wd,normal,148000
x0532376160,x020,rl,65,8450,pave,none,reg,lvl,all_pub,inside,gtl,sawyer,rr_ae,norm,one_fam,x1story,5,8,1965,2009,gable,comp_shg,metal_sd,metal_sd,none,0,ta,gd,c_block,ta,ta,no,glq,553,blq,117,224,894,gas_a,ex,y,s_brkr,894,0,0,894,1,0,1,0,3,1,ta,5,typ,1,gd,detchd,1973,unf,1,336,ta,ta,y,416,144,0,0,0,0,none,mn_prv,none,0,4,2010,wd,normal,138500
x0532377060,x020,rl,NA,9819,pave,none,ir1,lvl,all_pub,inside,gtl,sawyer,norm,norm,one_fam,x1story,5,5,1967,1967,gable,comp_shg,metal_sd,metal_sd,brk_face,31,ta,gd,c_block,ta,ta,no,blq,450,unf,0,432,882,gas_a,ta,y,s_brkr,900,0,0,900,0,0,1,0,3,1,ta,5,typ,0,none,detchd,1970,unf,1,280,ta,ta,y,0,0,0,0,0,0,none,mn_prv,none,0,2,2010,wd,normal,122000
x0532378110,x020,rl,NA,6897,pave,none,ir1,lvl,all_pub,corner,gtl,sawyer,norm,norm,one_fam,x1story,5,8,1962,2010,gable,comp_shg,hd_board,hd_board,none,0,ta,gd,c_block,ta,ta,no,alq,659,unf,0,381,1040,gas_a,ex,y,s_brkr,1040,0,0,1040,1,0,1,1,3,1,ta,6,typ,0,none,detchd,1962,unf,1,260,ta,ta,y,0,104,0,0,0,0,none,none,none,0,4,2010,wd,normal,127000
x0533130020,x060,rl,107,10186,pave,none,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,one_fam,x2story,7,5,1992,1992,gable,comp_shg,hd_board,hd_board,none,0,gd,ta,p_conc,gd,ta,no,glq,674,unf,0,76,750,gas_a,ex,y,s_brkr,1061,862,0,1923,1,0,2,1,3,1,gd,8,typ,1,ta,attchd,1992,r_fn,2,564,ta,ta,y,240,39,0,0,0,0,none,none,none,0,6,2010,wd,normal,190000
x0533130130,x060,rl,85,13143,pave,none,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,one_fam,x2story,8,5,1993,1993,gable,comp_shg,hd_board,im_stucc,brk_face,504,gd,ta,p_conc,gd,ta,no,lw_q,250,glq,981,0,1231,gas_a,ex,y,s_brkr,1251,1098,0,2349,1,0,2,1,4,1,gd,9,typ,1,ta,attchd,1993,r_fn,3,762,ta,ta,y,32,130,0,0,0,0,none,none,none,0,6,2010,wd,normal,362500
x0533130160,x060,rl,88,11134,pave,none,reg,lvl,all_pub,inside,gtl,no_ridge,norm,norm,one_fam,x2story,8,5,1992,1993,gable,comp_shg,hd_board,hd_board,brk_face,180,gd,ta,p_conc,gd,ta,no,glq,1129,unf,0,261,1390,gas_a,ex,y,s_brkr,1402,823,0,2225,1,0,2,1,4,1,gd,7,typ,1,ta,attchd,1992,r_fn,3,713,ta,ta,y,198,30,0,0,0,0,none,none,none,0,6,2010,wd,normal,285000
x0533205060,x120,fv,25,4835,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,somerst,norm,norm,twhs_ext,x1story,7,5,2004,2005,gable,comp_shg,metal_sd,metal_sd,none,0,gd,ta,p_conc,ex,ta,av,glq,1298,unf,0,190,1488,gas_a,ex,y,s_brkr,1488,0,0,1488,1,0,2,0,2,1,gd,6,typ,1,gd,attchd,2004,fin,2,506,ta,ta,y,168,50,0,0,0,0,none,none,none,0,3,2010,wd,normal,260000
x0533208090,x160,fv,39,3515,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_ext,x2story,7,5,2004,2004,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,840,840,gas_a,ex,y,s_brkr,840,840,0,1680,0,0,2,1,2,1,gd,3,typ,0,none,attchd,2004,r_fn,2,588,ta,ta,y,0,111,0,0,0,0,none,none,none,0,1,2010,wd,normal,190000
x0533212010,x160,fv,30,3182,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_ext,x2story,7,5,2004,2005,gable,comp_shg,metal_sd,metal_sd,none,0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,600,600,gas_a,ex,y,s_brkr,600,600,0,1200,0,0,2,1,2,1,gd,4,typ,0,none,detchd,2004,r_fn,2,480,ta,ta,y,0,172,0,0,0,0,none,none,none,0,6,2010,wd,normal,151000
x0533212020,x160,fv,24,2544,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_int,x2story,7,5,2004,2005,gable,comp_shg,metal_sd,metal_sd,none,0,gd,ta,p_conc,gd,ta,no,glq,368,alq,42,190,600,gas_a,ex,y,s_brkr,600,600,0,1200,1,0,2,1,2,1,gd,4,typ,0,none,detchd,2004,r_fn,2,480,ta,ta,y,0,172,0,0,0,0,none,none,none,0,2,2010,wd,normal,149500
x0533213030,x020,fv,NA,4403,pave,none,ir2,lvl,all_pub,inside,gtl,somerst,norm,norm,one_fam,x1story,7,5,2009,2009,gable,comp_shg,metal_sd,metal_sd,stone,432,ex,ta,p_conc,ex,ta,av,glq,578,unf,0,892,1470,gas_a,ex,y,s_brkr,1478,0,0,1478,1,0,2,1,2,1,gd,7,typ,1,gd,attchd,2009,fin,2,484,ta,ta,y,0,144,0,0,0,0,none,none,none,0,6,2010,new,partial,222000
x0533221090,x160,fv,NA,2117,pave,none,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_int,x2story,6,5,2000,2000,gable,comp_shg,metal_sd,metal_sd,brk_face,216,gd,ta,p_conc,gd,ta,no,glq,378,unf,0,378,756,gas_a,ex,y,s_brkr,769,804,0,1573,0,0,2,1,3,1,gd,5,typ,0,none,detchd,2000,unf,2,440,ta,ta,y,0,32,0,0,0,0,none,none,none,0,6,2010,wd,normal,177500
x0533253060,x120,rl,30,4420,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,greens,norm,norm,twhs_ext,x1story,8,5,1980,1980,gable,comp_shg,wd_sdng,wd_sdng,none,0,gd,ta,c_block,gd,ta,gd,glq,728,unf,0,0,728,gas_a,ta,y,s_brkr,788,0,0,788,1,0,1,0,1,1,gd,3,typ,1,ta,detchd,1980,fin,2,484,ta,ta,y,133,42,0,0,0,0,none,none,none,0,6,2010,wd,normal,155000
x0534102025,x020,fv,80,8000,pave,none,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,one_fam,x1story,7,5,2002,2002,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,no,glq,833,unf,0,659,1492,gas_a,ex,y,s_brkr,1492,0,0,1492,1,0,2,0,3,1,gd,6,typ,1,gd,attchd,2002,r_fn,2,596,ta,ta,y,277,137,0,0,0,0,none,none,none,0,4,2010,wd,normal,230000
x0534129040,x020,rl,NA,10456,pave,none,ir1,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,x1story,6,6,1967,1967,hip,comp_shg,hd_board,hd_board,brk_face,120,ta,ta,c_block,ta,ta,no,glq,506,unf,0,1323,1829,gas_a,gd,y,s_brkr,1829,0,0,1829,1,0,2,0,4,1,ta,8,typ,0,none,attchd,1967,r_fn,2,535,ta,ta,y,0,76,0,0,0,0,none,none,none,0,5,2010,wd,normal,218500
x0534151175,x060,rl,80,10791,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,x2story,6,5,1993,1993,gable,comp_shg,metal_sd,metal_sd,none,0,ta,ta,p_conc,gd,ta,mn,glq,1137,unf,0,143,1280,gas_a,ex,y,s_brkr,1280,1215,0,2495,1,0,2,1,4,1,gd,9,typ,1,ta,attchd,1993,unf,2,660,ta,ta,y,224,32,0,0,0,0,none,none,none,0,3,2010,wd,normal,243500
x0534152050,x020,rl,NA,10603,pave,none,ir1,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,x1story,6,7,1977,2001,gable,comp_shg,plywood,plywood,brk_face,28,ta,ta,p_conc,ta,ta,mn,alq,1200,unf,0,410,1610,gas_a,gd,y,s_brkr,1610,0,0,1610,1,0,2,0,3,1,gd,6,typ,2,ta,attchd,1977,r_fn,2,480,ta,ta,y,168,68,0,0,0,0,none,none,none,0,2,2010,wd,normal,205000
x0534152100,x060,rl,80,10421,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,x2story,7,5,1988,1988,gable,comp_shg,hd_board,hd_board,brk_face,42,ta,ta,c_block,gd,ta,no,glq,394,unf,0,586,980,gas_a,ta,y,s_brkr,980,734,0,1714,0,0,2,1,3,1,ta,7,typ,1,ta,attchd,1988,unf,2,496,ta,ta,y,228,66,156,0,0,0,none,mn_prv,shed,500,3,2010,wd,normal,196500
x0534176060,x020,rl,78,9360,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,x1story,6,7,1972,2006,hip,comp_shg,plywood,plywood,none,0,ta,ta,c_block,ta,ta,no,alq,982,unf,0,179,1161,gas_a,ta,y,s_brkr,1381,0,0,1381,1,0,1,1,3,1,gd,5,typ,1,ta,attchd,1972,r_fn,2,676,ta,ta,y,0,0,0,0,0,0,none,none,none,0,3,2010,wd,normal,197500
x0534176230,x060,rl,80,9600,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,x2story,6,6,1971,1971,gable,comp_shg,metal_sd,metal_sd,none,0,ta,ta,c_block,ta,ta,no,alq,329,unf,0,386,715,gas_a,ta,y,s_brkr,930,715,0,1645,0,0,1,2,4,1,ta,7,typ,0,none,attchd,1971,r_fn,2,441,ta,ta,y,0,78,0,0,0,0,none,gd_wo,none,0,6,2010,wd,normal,171000
x0534202160,x020,rl,80,9600,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,5,1966,1966,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,172,ta,ta,c_block,ta,ta,no,rec,698,unf,0,534,1232,gas_a,ta,y,s_brkr,1232,0,0,1232,1,0,1,1,3,1,ta,6,typ,0,none,attchd,1966,r_fn,2,490,ta,ta,y,0,224,0,0,0,0,none,none,none,0,4,2010,wd,normal,142250
x0534251320,x020,rl,NA,9790,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,feedr,norm,one_fam,x1story,6,5,1963,1963,hip,comp_shg,hd_board,hd_board,brk_face,451,ta,ta,c_block,ta,ta,no,alq,569,rec,81,678,1328,gas_a,ta,y,s_brkr,1328,0,0,1328,1,0,1,1,3,1,ta,6,typ,2,gd,attchd,1963,unf,2,528,ta,ta,y,0,26,0,0,0,0,none,none,none,0,6,2010,wd,normal,143000
x0534276360,x020,rl,77,9320,pave,none,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,4,5,1959,1959,gable,comp_shg,plywood,plywood,none,0,ta,ta,c_block,ta,ta,no,alq,569,unf,0,381,950,gas_a,fa,y,s_brkr,1225,0,0,1225,1,0,1,1,3,1,ta,6,typ,0,none,none,NA,none,0,0,none,none,y,352,0,0,0,0,0,none,none,shed,400,1,2010,wd,normal,128950
x0534401110,x020,rl,90,9900,pave,none,reg,lvl,all_pub,corner,gtl,n_ames,norm,norm,one_fam,x1story,5,5,1966,1966,hip,comp_shg,hd_board,hd_board,none,0,ta,ta,p_conc,gd,ta,no,blq,1059,unf,0,150,1209,gas_a,gd,y,s_brkr,1209,0,0,1209,1,0,1,0,3,1,ta,6,typ,0,none,attchd,1966,r_fn,2,504,ta,ta,y,0,0,120,0,0,0,none,none,none,0,4,2010,con_ld,normal,159000
x0534401140,x020,rl,88,9680,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,6,1967,1967,gable,comp_shg,wd_sdng,plywood,brk_face,268,ta,ta,c_block,ta,ta,no,blq,1010,unf,0,500,1510,gas_a,ex,y,s_brkr,1510,0,0,1510,1,0,2,0,3,1,gd,6,typ,0,none,attchd,1967,r_fn,2,517,ta,ta,y,0,40,0,0,204,0,none,gd_prv,none,0,4,2010,wd,normal,178900
x0534403360,x080,rl,NA,10600,pave,pave,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,s_lvl,6,5,1964,1964,gable,comp_shg,hd_board,hd_board,none,0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,533,533,gas_a,ta,y,s_brkr,1131,644,0,1775,0,0,2,0,3,1,ta,8,typ,0,none,attchd,1964,unf,2,480,ta,ta,y,0,172,0,0,0,0,none,none,none,0,5,2010,cod,family,136300
x0534403410,x080,rl,NA,14112,pave,none,ir1,lvl,all_pub,corner,gtl,n_ames,norm,norm,one_fam,s_lvl,5,7,1964,1964,hip,comp_shg,wd_sdng,hd_board,brk_face,86,ta,ta,p_conc,ta,ta,av,glq,1014,unf,0,138,1152,gas_a,ta,y,s_brkr,1152,0,0,1152,1,0,1,0,3,1,ta,6,typ,1,gd,attchd,1964,r_fn,2,484,ta,ta,y,227,0,0,0,0,0,none,none,none,0,4,2010,wd,normal,180500
x0534425310,x085,rl,80,8800,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,feedr,norm,one_fam,s_foyer,6,7,1963,1963,gable,comp_shg,metal_sd,metal_sd,brk_face,156,ta,gd,p_conc,ta,ta,gd,glq,763,unf,0,173,936,gas_a,ex,y,s_brkr,1054,0,0,1054,1,0,1,0,3,1,gd,6,typ,0,none,attchd,1963,r_fn,2,480,ta,ta,y,120,0,0,0,0,0,none,mn_prv,none,0,5,2010,wd,abnorml,137500
x0534427010,x090,rl,98,13260,pave,none,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,duplex,x1story,5,6,1962,2001,hip,comp_shg,hd_board,hd_board,brk_face,144,ta,ta,c_block,ta,ta,no,blq,1500,unf,0,228,1728,gas_a,ta,y,s_brkr,1728,0,0,1728,2,0,2,0,6,2,ta,10,typ,0,none,none,NA,none,0,0,none,none,y,0,0,0,0,0,0,none,none,none,0,1,2010,oth,abnorml,84900
x0534431050,x050,rl,68,9724,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1_5fin,5,7,1952,2002,gable,comp_shg,metal_sd,metal_sd,brk_face,265,gd,ta,c_block,ta,ta,no,lw_q,670,unf,0,470,1140,gas_a,gd,y,s_brkr,1929,532,0,2461,0,0,2,0,3,1,ta,7,min2,2,gd,detchd,1994,unf,2,400,ta,ta,y,0,0,0,0,0,0,none,gd_wo,none,0,3,2010,wd,normal,197600
x0534431070,x050,rl,120,17360,pave,none,reg,lvl,all_pub,corner,gtl,n_ames,artery,norm,one_fam,x1_5fin,6,6,1949,1950,gable,comp_shg,metal_sd,metal_sd,stone,340,ta,gd,c_block,ta,ta,no,rec,300,unf,0,482,782,gas_a,ta,y,s_brkr,1019,537,0,1556,0,0,2,0,3,1,ta,6,typ,1,gd,attchd,1949,unf,2,470,ta,ta,y,0,0,150,0,0,0,none,none,none,0,1,2010,wd,normal,172500
x0534450180,x020,rl,50,7207,pave,none,ir1,lvl,all_pub,inside,gtl,brk_side,norm,norm,one_fam,x1story,5,7,1958,2008,gable,comp_shg,wd_sdng,plywood,none,0,ta,gd,c_block,ta,ta,gd,blq,696,unf,0,162,858,gas_a,gd,y,s_brkr,858,0,0,858,1,0,1,0,2,1,ta,4,typ,0,none,none,NA,none,0,0,none,none,y,117,0,0,0,0,0,none,none,none,0,2,2010,wd,normal,116500
x0534451150,x030,rl,55,5350,pave,none,ir1,lvl,all_pub,inside,gtl,brk_side,norm,norm,one_fam,x1story,3,2,1940,1966,gable,comp_shg,wd_sdng,plywood,none,0,ta,po,c_block,ta,ta,no,unf,0,unf,0,728,728,gas_a,ex,y,s_brkr,1306,0,0,1306,0,0,1,0,3,1,fa,6,mod,0,none,none,NA,none,0,0,none,none,y,263,0,0,0,0,0,none,gd_wo,shed,450,5,2010,wd,normal,76500
x0534475100,x020,rl,80,9920,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,5,1954,1954,gable,comp_shg,hd_board,hd_board,stone,110,ta,ta,c_block,ta,ta,no,rec,354,lw_q,290,412,1056,gas_a,ta,y,s_brkr,1063,0,0,1063,1,0,1,0,3,1,ta,6,typ,0,none,attchd,1954,r_fn,1,280,ta,ta,y,0,0,164,0,0,0,none,mn_prv,none,0,2,2010,wd,normal,128000
x0534476260,x080,rl,80,9600,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,s_lvl,6,6,1955,1972,gable,comp_shg,asb_shng,asb_shng,brk_face,164,ta,ta,c_block,ta,ta,av,blq,674,lw_q,132,350,1156,gas_a,ex,y,s_brkr,1520,0,0,1520,1,0,1,0,3,1,ta,7,typ,2,gd,basment,1955,r_fn,1,364,ta,ta,y,0,0,189,0,0,0,none,none,none,0,3,2010,wd,normal,153000
x0534479320,x020,rl,78,7800,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,6,1954,1954,gable,comp_shg,hd_board,hd_board,brk_face,200,ta,ta,p_conc,ta,ta,no,lw_q,540,unf,0,728,1268,gas_a,gd,y,s_brkr,1268,0,0,1268,0,0,1,0,2,1,ta,7,typ,1,gd,attchd,1954,fin,1,244,ta,ta,y,0,98,0,0,0,0,none,none,none,0,3,2010,wd,normal,132000
x0535106190,x090,rl,80,11600,pave,none,reg,lvl,all_pub,corner,gtl,n_ames,feedr,norm,duplex,x2story,5,5,1960,1960,gable,comp_shg,metal_sd,metal_sd,brk_face,361,ta,ta,c_block,ta,ta,no,rec,443,unf,0,662,1105,gas_a,ta,y,fuse_a,1105,1169,0,2274,0,0,2,0,5,2,ta,12,typ,0,none,detchd,1960,unf,2,480,ta,ta,y,0,0,0,0,0,0,none,none,none,0,1,2010,wd,normal,154300
x0535125010,x020,rl,NA,19900,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,pos_a,norm,one_fam,x1story,7,5,1970,1989,gable,comp_shg,plywood,plywood,brk_face,287,ta,ta,c_block,gd,ta,gd,glq,912,unf,0,1035,1947,gas_a,ta,y,s_brkr,2207,0,0,2207,1,0,2,0,3,1,ta,7,min1,1,gd,attchd,1970,r_fn,2,576,ta,ta,y,301,0,0,0,0,0,none,none,none,0,7,2010,wd,normal,180000
x0535152010,x090,rl,70,8267,pave,none,reg,lvl,all_pub,corner,gtl,n_ames,feedr,norm,duplex,x1story,5,5,1958,1958,gable,comp_shg,hd_board,hd_board,none,0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,1604,1604,gas_a,ta,y,s_brkr,1604,0,0,1604,0,0,2,0,4,2,ta,8,typ,0,none,attchd,1958,unf,2,576,ta,ta,y,42,0,0,0,0,0,none,none,none,0,3,2010,wd,normal,135000
x0535152130,x020,rl,NA,8050,pave,none,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,5,1959,1959,hip,comp_shg,metal_sd,metal_sd,brk_face,150,ta,ta,c_block,ta,ta,no,blq,856,rec,162,125,1143,gas_a,ta,y,s_brkr,1143,0,0,1143,1,0,1,0,3,1,ta,6,typ,0,none,attchd,1959,r_fn,1,308,ta,ta,y,0,0,0,0,0,0,none,gd_prv,none,0,5,2010,wd,normal,136000
x0535152150,x020,rl,70,10552,pave,none,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,5,1959,1959,hip,comp_shg,brk_face,brk_face,none,0,ta,ta,c_block,ta,ta,no,rec,1018,unf,0,380,1398,gas_a,gd,y,s_brkr,1700,0,0,1700,0,1,1,1,4,1,gd,6,typ,1,gd,attchd,1959,r_fn,2,447,ta,ta,y,0,38,0,0,0,0,none,none,none,0,4,2010,wd,normal,165500
