"sale_price","garage_area","neighborhood","ms_sub_class","total_bsmt_sf","bsmt_qual","central_air","tot_rms_abv_grd","fireplaces","fireplace_qu","gr_liv_area","lot_area","year_built","overall_qual","garage_cars","garage_qual","ms_zoning","lot_config","bldg_type"
64000,0,"brk_side",50,370,"ta","n",4,0,"none",670,3500,1945,3,0,"none","rl","inside","one_fam"
165000,540,"n_ames",60,816,"ta","y",9,1,"ta",1977,9500,1964,6,2,"ta","rl","corner","one_fam"
105000,240,"n_ames",50,768,"ta","y",6,1,"gd",1376,9492,1941,5,1,"ta","rl","inside","one_fam"
146500,312,"n_ames",70,728,"ta","y",7,2,"gd",1644,9480,1942,5,1,"ta","rl","inside","one_fam"
126000,792,"n_ames",90,1560,"ta","y",8,0,"none",1560,8668,1968,5,3,"ta","rl","corner","duplex"
158500,525,"n_ames",80,1218,"ta","y",6,1,"gd",1254,9600,1961,6,2,"ta","rl","inside","one_fam"
114500,275,"n_ames",20,912,"ta","y",5,0,"none",912,10150,1958,5,1,"ta","rl","inside","one_fam"
144000,315,"n_ames",50,874,"ta","y",7,0,"none",1524,11344,1958,5,1,"ta","rl","inside","one_fam"
139400,260,"n_ames",20,1056,"ta","y",6,0,"none",1056,9250,1954,5,1,"ta","rl","corner","one_fam"
116000,308,"n_ames",20,922,"ta","y",5,0,"none",922,9770,1957,5,1,"ta","rl","inside","one_fam"
135000,286,"n_ames",20,1048,"ta","y",6,0,"none",1048,10152,1956,5,1,"ta","rl","inside","one_fam"
142000,336,"n_ames",20,864,"ta","y",6,0,"none",1154,11556,1953,5,1,"ta","rl","inside","one_fam"
128600,484,"n_ames",90,1560,"ta","y",8,0,"none",1560,8078,1958,5,2,"ta","rl","inside","duplex"
125000,410,"n_ames",20,948,"ta","y",5,0,"none",948,10950,1952,6,2,"ta","rl","inside","one_fam"
134500,240,"n_ames",20,1008,"ta","y",6,0,"none",1008,8923,1953,5,1,"ta","rl","inside","one_fam"
127000,252,"n_ames",20,925,"ta","y",5,0,"none",925,8540,1956,5,1,"ta","rl","corner","one_fam"
116900,390,"n_ames",20,923,"ta","y",5,2,"ta",925,8400,1955,5,1,"ta","rl","corner","one_fam"
132000,252,"n_ames",20,928,"gd","y",4,0,"none",928,13300,1956,5,1,"ta","rl","inside","one_fam"
153000,280,"n_ames",20,1105,"ta","y",6,1,"fa",1647,9532,1953,4,1,"ta","rl","inside","one_fam"
301600,1200,"n_ames",70,666,"ta","y",9,0,"none",3086,21281,1935,5,3,"ta","rl","inside","one_fam"
103200,0,"old_town",45,882,"ta","y",4,0,"none",882,5500,1956,4,0,"none","rl","inside","one_fam"
172000,276,"n_ames",80,725,"ta","y",6,2,"ta",1651,10090,1963,7,1,"ta","rl","inside","one_fam"
128500,288,"n_ames",20,952,"ta","y",5,0,"none",952,8300,1968,6,1,"ta","rl","inside","one_fam"
135000,504,"n_ames",60,1040,"gd","y",9,2,"ta",2080,11606,1969,5,2,"ta","rl","inside","one_fam"
122900,576,"n_ames",50,672,"ta","y",6,1,"po",924,8064,1949,5,2,"ta","rl","corner","one_fam"
119200,240,"n_ames",20,1082,"ta","y",5,1,"gd",1082,11664,1948,6,1,"ta","rl","inside","one_fam"
143000,315,"n_ames",50,1040,"ta","y",7,1,"gd",1846,10496,1949,6,1,"ta","rl","inside","one_fam"
135000,254,"n_ames",20,1010,"ta","y",6,0,"none",1134,7000,1960,5,1,"ta","rl","inside","one_fam"
140000,338,"n_ames",20,1170,"ta","y",6,1,"ta",1170,7315,1958,5,1,"ta","rl","inside","one_fam"
156500,351,"n_ames",20,1377,"ta","y",6,2,"ta",1377,8000,1960,5,1,"ta","rl","inside","one_fam"
99000,300,"n_ames",20,0,"none","y",7,0,"none",925,7000,1961,5,1,"ta","rl","corner","one_fam"
169500,264,"n_ames",60,864,"ta","y",8,1,"ta",1812,7590,1962,5,1,"ta","rl","inside","one_fam"
125500,294,"n_ames",20,864,"ta","y",5,0,"none",864,6600,1962,5,1,"ta","rl","inside","one_fam"
130000,288,"n_ames",85,896,"ta","y",6,1,"po",936,6760,1962,5,1,"ta","rl","inside","one_fam"
132000,360,"old_town",70,264,"fa","y",7,0,"none",1432,9600,1910,5,2,"ta","rm","inside","one_fam"
127500,576,"old_town",50,845,"ta","y",6,0,"none",1296,6000,1927,6,2,"ta","rm","inside","one_fam"
89500,184,"old_town",30,1022,"fa","n",4,1,"gd",1022,4480,1922,5,1,"ta","rm","corner","one_fam"
140000,672,"old_town",90,936,"gd","y",4,0,"none",936,7200,1980,5,2,"ta","rm","inside","duplex"
130000,379,"old_town",30,808,"ta","y",5,2,"gd",1072,7200,1940,5,2,"ta","rm","inside","one_fam"
135000,576,"old_town",50,680,"ta","y",6,1,"gd",1174,9000,1900,5,2,"ta","rm","corner","one_fam"
120000,308,"old_town",50,649,"ta","y",6,0,"none",1183,6000,1948,3,1,"ta","rm","inside","one_fam"
108500,308,"old_town",30,960,"ta","y",5,0,"none",960,6000,1920,4,1,"ta","rm","inside","one_fam"
110500,0,"old_town",30,686,"ta","y",4,0,"none",866,3880,1945,5,0,"none","rm","inside","one_fam"
100000,480,"old_town",30,968,"ta","y",5,0,"none",968,8520,1923,5,2,"fa","rm","inside","one_fam"
184900,816,"old_town",70,725,"ta","n",7,0,"none",1772,10337,1910,8,2,"ta","rm","inside","one_fam"
145000,374,"old_town",70,728,"ta","y",9,1,"gd",1642,9863,1927,6,1,"ta","rm","inside","one_fam"
90000,560,"old_town",190,662,"ta","n",10,0,"none",2337,13600,1900,5,2,"ta","rm","inside","two_fam"
144100,468,"old_town",50,926,"gd","y",6,0,"none",1650,8398,1910,6,2,"ta","rm","inside","one_fam"
117500,205,"old_town",70,1008,"ta","y",8,0,"none",2210,9900,1880,6,1,"fa","rm","inside","one_fam"
124500,336,"old_town",70,687,"ta","y",6,1,"gd",1358,3600,1930,5,1,"ta","rm","inside","one_fam"
133900,506,"old_town",190,1214,"ta","n",9,1,"gd",2291,7200,1910,6,2,"ta","c","corner","two_fam"
152000,216,"old_town",40,1149,"ta","y",5,0,"none",1616,5400,1926,6,1,"ta","rm","corner","one_fam"
153500,812,"old_town",30,1559,"ta","y",5,0,"none",1559,8100,1948,5,2,"ta","rm","inside","one_fam"
104500,331,"old_town",20,0,"none","y",5,0,"none",968,8626,1956,4,1,"fa","rm","inside","one_fam"
136500,308,"brk_side",40,756,"ta","n",6,1,"gd",1060,6854,1925,5,1,"fa","rl","inside","one_fam"
128250,308,"brk_side",50,910,"fa","y",6,0,"none",1435,8674,1950,5,1,"ta","rm","inside","one_fam"
135000,224,"brk_side",50,728,"ta","y",6,0,"none",1274,6125,1939,5,1,"fa","rm","inside","one_fam"
128000,217,"brk_side",70,600,"ta","y",6,2,"ta",1232,6000,1939,6,1,"ta","rm","inside","one_fam"
126000,528,"brk_side",50,861,"ta","y",6,1,"gd",1409,6240,1938,6,2,"ta","rm","inside","one_fam"
131750,230,"brk_side",50,966,"ta","y",6,1,"gd",1426,6240,1930,5,1,"fa","rm","inside","one_fam"
132500,379,"brk_side",50,756,"ta","y",6,0,"none",1281,6120,1926,5,2,"ta","rm","inside","one_fam"
127500,560,"brk_side",50,884,"ta","y",6,1,"gd",1367,6240,1931,6,1,"ta","rm","inside","one_fam"
165000,576,"brk_side",50,768,"ta","y",7,0,"none",1376,8850,1920,6,2,"ta","rl","inside","one_fam"
90000,576,"brk_side",50,750,"fa","y",7,0,"none",1316,8550,1926,5,2,"ta","rl","inside","one_fam"
117000,216,"old_town",50,969,"ta","n",6,0,"none",1214,5680,1901,5,1,"ta","rm","inside","one_fam"
127000,0,"idotrr",70,684,"ta","y",7,0,"none",1355,6882,1914,6,0,"none","rm","inside","one_fam"
141000,544,"idotrr",50,780,"ta","y",6,1,"gd",1375,9000,1937,6,1,"ta","rm","inside","one_fam"
212300,299,"idotrr",60,976,"ta","y",8,2,"ta",1952,9780,1950,7,1,"ta","rm","inside","one_fam"
101000,288,"idotrr",75,530,"ta","n",6,0,"none",1111,7200,1920,5,1,"ta","rm","inside","one_fam"
50000,264,"idotrr",50,771,"ta","y",6,0,"none",1484,10320,1910,4,1,"ta","rm","corner","one_fam"
219000,498,"sawyer",70,1005,"ta","y",7,2,"gd",2267,12888,1937,7,2,"ta","rl","inside","one_fam"
200500,0,"clear_cr",50,1598,"ta","y",12,1,"gd",3086,18030,1946,5,0,"none","rl","inside","one_fam"
130000,308,"sawyer",190,925,"gd","y",6,0,"none",999,11235,1963,5,1,"ta","rl","inside","two_fam"
115400,440,"sawyer",20,1005,"ta","y",5,0,"none",1005,14299,1964,4,2,"ta","rl","inside","one_fam"
118500,261,"sawyer",20,1029,"ta","y",5,0,"none",1029,7943,1961,4,1,"ta","rl","inside","one_fam"
165000,528,"sawyer",80,980,"ta","y",5,1,"po",1020,14149,1964,5,2,"ta","rl","inside","one_fam"
123000,264,"sawyer",20,1040,"ta","y",6,0,"none",1040,11677,1966,5,1,"ta","rl","inside","one_fam"
108000,300,"sawyer",20,948,"ta","y",6,0,"none",948,8978,1968,5,1,"ta","rl","corner","one_fam"
119900,576,"sawyer",190,768,"gd","y",6,0,"none",868,8425,1971,5,2,"ta","rl","fr3","two_fam"
115000,264,"sawyer",20,876,"ta","y",5,0,"none",897,8665,1968,5,1,"ta","rl","inside","one_fam"
134500,528,"sawyer",20,943,"ta","y",5,0,"none",943,8398,1967,5,2,"ta","rl","inside","one_fam"
143500,528,"sawyer",20,660,"ta","y",7,1,"ta",1285,8197,1977,6,2,"ta","rl","inside","one_fam"
165250,224,"sawyer",50,680,"ta","y",6,2,"gd",1302,6960,1940,7,1,"ta","rl","inside","one_fam"
137000,303,"sawyer",20,1158,"ta","y",6,2,"gd",1176,13770,1958,5,1,"ta","rl","corner","one_fam"
302000,739,"clear_cr",20,1643,"gd","y",5,2,"ta",1824,115149,1971,7,2,"ta","rl","cul_d_sac","one_fam"
182000,552,"clear_cr",20,1190,"gd","y",7,1,"ta",1522,11075,1984,6,2,"ta","rl","corner","one_fam"
130000,649,"edwards",20,1073,"ta","y",6,1,"ta",1630,22692,1953,5,2,"ta","rl","inside","one_fam"
109900,336,"edwards",20,484,"ta","n",4,0,"none",1242,17808,1946,4,1,"ta","rl","inside","one_fam"
243000,576,"edwards",20,1202,"ta","y",7,1,"gd",2158,12615,1950,6,2,"ta","rl","corner","one_fam"
154000,332,"edwards",50,988,"ta","y",6,0,"none",1626,10512,1954,6,1,"ta","rl","inside","one_fam"
150000,0,"edwards",90,1440,"gd","y",8,0,"none",1440,7711,1977,4,0,"none","rl","inside","duplex"
130000,264,"edwards",120,1038,"ta","y",5,0,"none",1038,3869,1984,5,1,"ta","rl","inside","twhs_ext"
125000,256,"edwards",20,1342,"fa","y",7,0,"none",1342,9280,1951,5,1,"ta","rl","inside","one_fam"
136500,253,"edwards",50,1080,"ta","n",7,1,"gd",1480,11100,1951,5,1,"ta","rl","inside","one_fam"
96000,280,"edwards",50,951,"ta","n",7,0,"none",1362,7550,1920,4,1,"fa","rl","inside","one_fam"
179900,719,"sawyer_w",20,910,"gd","y",6,1,"ta",1442,10357,1990,7,2,"ta","rl","corner","one_fam"
225000,746,"sawyer_w",60,700,"gd","y",8,1,"ta",2243,13474,1990,7,3,"ta","rl","inside","one_fam"
301000,576,"sawyer_w",60,1502,"ta","y",8,1,"ta",2730,10380,1986,7,2,"ta","rl","inside","one_fam"
238000,833,"sawyer_w",60,1104,"ex","y",8,1,"ta",2127,13125,1991,7,3,"ta","rl","corner","one_fam"
228500,575,"sawyer_w",60,807,"gd","y",7,1,"ta",1982,11287,1989,7,2,"ta","rl","inside","one_fam"
383970,792,"collg_cr",60,1264,"ex","y",10,1,"gd",2696,9965,2007,7,3,"ta","rl","inside","one_fam"
250000,870,"collg_cr",20,1643,"gd","y",7,1,"gd",1651,9178,2007,8,3,"ta","rl","inside","one_fam"
360000,894,"collg_cr",20,2140,"gd","y",8,0,"none",2140,10481,2006,8,3,"ta","rl","inside","one_fam"
279500,840,"collg_cr",20,1494,"gd","y",7,1,"gd",1494,10652,2006,7,3,"ta","rl","inside","one_fam"
246500,870,"collg_cr",20,1643,"gd","y",7,1,"gd",1651,10235,2007,8,3,"ta","rl","inside","one_fam"
276000,868,"collg_cr",60,1482,"ex","y",10,1,"gd",2574,9588,2007,8,3,"ta","rl","inside","one_fam"
203000,508,"collg_cr",20,1274,"gd","y",6,0,"none",1274,8814,2005,7,2,"ta","rl","inside","one_fam"
195400,628,"collg_cr",20,1208,"gd","y",6,0,"none",1208,6762,2007,7,2,"ta","rl","inside","one_fam"
217000,796,"collg_cr",20,1546,"gd","y",7,0,"none",1546,11750,2005,7,3,"ta","rl","inside","one_fam"
191000,578,"collg_cr",60,879,"gd","y",7,0,"none",1795,9316,2005,7,2,"ta","rl","inside","one_fam"
277000,454,"sawyer_w",60,1157,"gd","y",7,1,"gd",2062,14364,1988,7,2,"ta","rl","inside","one_fam"
277000,389,"clear_cr",50,1444,"gd","y",7,2,"ta",2144,159000,1958,6,2,"ta","rl","cul_d_sac","one_fam"
187500,444,"clear_cr",60,832,"ta","y",9,0,"none",2087,12205,1966,6,2,"ta","rl","inside","one_fam"
279000,529,"clear_cr",20,966,"gd","y",5,2,"fa",1743,20064,1976,8,2,"ta","rl","inside","one_fam"
139500,747,"collg_cr",20,1022,"gd","y",6,0,"none",1022,14217,1994,5,2,"ta","rl","cul_d_sac","one_fam"
146000,384,"collg_cr",20,990,"gd","y",5,0,"none",990,8428,1994,5,1,"ta","rl","inside","one_fam"
123600,0,"collg_cr",20,990,"gd","y",5,0,"none",990,8070,1994,4,0,"none","rl","inside","one_fam"
235500,597,"collg_cr",60,988,"gd","y",7,1,"ta",1873,10820,1999,7,2,"ta","rl","cul_d_sac","one_fam"
217000,534,"collg_cr",60,853,"gd","y",7,1,"fa",1753,12352,1998,7,2,"ta","rl","cul_d_sac","one_fam"
226000,558,"collg_cr",20,1453,"gd","y",7,0,"none",1479,10665,2003,7,2,"ta","rl","inside","one_fam"
180000,500,"collg_cr",60,840,"gd","y",8,0,"none",1668,11317,2003,7,2,"ta","rl","inside","one_fam"
160000,576,"collg_cr",80,995,"ta","y",6,1,"fa",1009,9720,1977,5,2,"ta","rl","inside","one_fam"
134900,748,"collg_cr",20,1040,"gd","y",5,0,"none",1040,8982,1977,5,2,"ta","rl","cul_d_sac","one_fam"
120000,440,"collg_cr",20,864,"ta","y",5,0,"none",879,9675,1975,5,2,"ta","rl","corner","one_fam"
122000,440,"collg_cr",20,969,"ta","y",5,0,"none",969,10356,1975,5,2,"ta","rl","corner","one_fam"
213000,610,"collg_cr",60,979,"gd","y",7,1,"gd",1932,8749,2003,7,2,"ta","rl","inside","one_fam"
200000,542,"collg_cr",60,860,"gd","y",7,0,"none",1729,8158,2002,7,2,"ta","rl","inside","one_fam"
267000,683,"collg_cr",60,1028,"gd","y",9,1,"ta",2452,16226,1998,8,2,"ta","rl","inside","one_fam"
275000,560,"collg_cr",60,1531,"gd","y",7,1,"ta",2439,12728,2001,8,2,"ta","rl","inside","one_fam"
211000,608,"collg_cr",60,860,"gd","y",7,2,"ta",1992,15295,1996,7,2,"ta","rl","corner","one_fam"
285000,702,"collg_cr",20,1626,"gd","y",7,1,"ta",1668,11248,2002,9,3,"ta","rl","corner","one_fam"
246900,482,"collg_cr",20,1341,"gd","y",5,1,"ta",1341,17227,1999,8,2,"ta","rl","cul_d_sac","one_fam"
219500,434,"collg_cr",60,847,"gd","y",8,1,"gd",1928,8200,2003,7,2,"ta","rl","inside","one_fam"
185000,531,"collg_cr",20,1337,"gd","y",6,0,"none",1337,8450,2003,7,2,"ta","rl","inside","one_fam"
179400,552,"collg_cr",60,738,"gd","y",7,0,"none",1476,8145,2007,7,2,"ta","rl","inside","one_fam"
179600,626,"collg_cr",20,1422,"gd","y",7,0,"none",1422,8500,2004,7,2,"ta","rl","fr2","one_fam"
167840,437,"collg_cr",20,1330,"gd","y",6,1,"gd",1330,8334,2006,6,2,"ta","rl","inside","one_fam"
168675,484,"collg_cr",60,738,"gd","y",7,1,"gd",1491,8333,2006,7,2,"ta","rl","inside","one_fam"
167000,400,"collg_cr",60,768,"gd","y",6,0,"none",1536,9045,2005,5,2,"ta","rl","inside","one_fam"
118500,384,"edwards",85,936,"gd","y",4,1,"fa",936,9825,1967,5,1,"ta","rl","inside","one_fam"
122000,576,"edwards",50,901,"ta","y",7,1,"gd",1351,16287,1925,5,2,"ta","rl","inside","one_fam"
110000,622,"edwards",20,1179,"ta","y",5,0,"none",1179,8240,1960,6,2,"ta","rl","inside","one_fam"
148000,504,"edwards",20,1143,"ta","y",6,1,"fa",1113,7917,1976,6,1,"ta","rl","corner","one_fam"
141000,579,"edwards",90,0,"none","y",11,0,"none",2233,9555,1979,5,2,"ta","rl","cul_d_sac","duplex"
140000,525,"edwards",180,547,"gd","y",5,0,"none",1072,3675,2005,6,2,"ta","rm","inside","twhs_ext"
131750,392,"edwards",20,960,"ta","y",4,0,"none",960,6400,1959,5,1,"ta","rl","inside","one_fam"
111000,248,"edwards",20,864,"ta","y",5,0,"none",948,10215,1954,4,1,"ta","rl","inside","one_fam"
79000,0,"edwards",30,544,"ta","y",6,0,"none",774,4270,1931,3,0,"none","rh","inside","one_fam"
112000,384,"edwards",50,560,"fa","n",6,0,"none",1346,11767,1910,4,1,"fa","rl","inside","one_fam"
125000,355,"edwards",20,768,"ta","y",4,1,"fa",768,8172,1955,4,1,"ta","rl","inside","one_fam"
79275,528,"edwards",20,864,"ta","y",5,0,"none",864,8172,1955,4,2,"ta","rl","inside","one_fam"
119000,280,"edwards",20,948,"ta","y",5,1,"ta",948,8190,1954,4,1,"ta","rl","inside","one_fam"
200000,0,"swisu",190,1440,"ta","y",14,0,"none",3395,10896,1914,6,0,"none","rh","inside","two_fam"
150000,0,"swisu",90,1296,"ta","n",12,0,"none",2592,10890,1923,5,0,"none","rl","inside","duplex"
96500,200,"crawfor",45,768,"ta","n",5,0,"none",789,10594,1926,5,1,"po","rl","inside","one_fam"
136500,352,"crawfor",30,1290,"ta","y",6,0,"none",1422,7223,1926,5,1,"ta","rl","inside","one_fam"
146500,240,"crawfor",50,651,"ta","y",8,1,"gd",1298,6821,1921,6,1,"ta","rl","inside","one_fam"
141500,228,"crawfor",70,585,"ta","n",7,1,"gd",1436,6720,1921,6,1,"ta","rl","inside","one_fam"
164000,240,"crawfor",75,918,"ta","y",7,2,"gd",1646,7128,1941,7,1,"ta","rl","inside","one_fam"
90350,352,"crawfor",30,440,"ta","n",4,1,"gd",694,4280,1913,5,1,"gd","rl","inside","one_fam"
139000,552,"crawfor",50,661,"ta","y",8,1,"gd",1250,5362,1910,5,2,"ta","rl","corner","one_fam"
145000,492,"crawfor",90,979,"gd","n",8,0,"none",1958,7136,1946,6,2,"ta","rh","inside","duplex"
153500,400,"crawfor",20,0,"none","y",7,1,"gd",1226,13108,1951,5,2,"ta","rl","inside","one_fam"
239000,864,"crawfor",70,1370,"gd","n",10,1,"gd",2624,22420,1918,6,3,"ta","rl","inside","one_fam"
220000,432,"crawfor",50,854,"ta","y",7,1,"gd",1991,11275,1932,6,2,"ta","rl","corner","one_fam"
315000,440,"crawfor",70,853,"gd","y",10,2,"ta",2727,10570,1932,8,2,"ta","rl","inside","one_fam"
257500,416,"crawfor",20,1477,"ta","y",7,2,"ta",1839,14442,1957,6,2,"ta","rl","inside","one_fam"
215000,552,"crawfor",20,1488,"gd","y",7,2,"gd",1488,21579,1968,6,2,"ta","rl","cul_d_sac","one_fam"
123900,462,"blueste",160,516,"gd","y",5,1,"ta",1045,1782,1980,6,2,"ta","rm","inside","twhs_int"
170000,628,"crawfor",20,1680,"gd","y",7,0,"none",1680,17871,1995,4,2,"ta","rl","inside","one_fam"
200624,484,"crawfor",20,2035,"ta","y",9,2,"ta",2515,32668,1957,6,2,"ta","rl","cul_d_sac","one_fam"
315000,691,"crawfor",20,279,"gd","y",6,1,"gd",2726,18044,1986,8,2,"gd","rl","cul_d_sac","one_fam"
87000,360,"idotrr",45,720,"ta","n",5,0,"none",803,5000,1941,5,2,"ta","rm","inside","one_fam"
150909,NA,"idotrr",70,859,"gd","y",6,0,"none",1828,9060,1923,5,NA,"none","rm","inside","one_fam"
118400,308,"idotrr",30,1012,"ta","y",6,1,"gd",1012,8263,1920,6,1,"ta","rm","inside","one_fam"
67000,338,"idotrr",30,961,"fa","y",6,0,"none",1077,8967,1920,5,1,"po","rm","corner","one_fam"
152000,282,"idotrr",50,910,"ta","y",6,0,"none",1558,13710,1950,5,1,"ta","rm","inside","one_fam"
68104,256,"idotrr",50,0,"none","y",4,0,"none",845,11067,1939,2,1,"ta","rm","corner","one_fam"
119600,0,"idotrr",190,957,"ta","n",9,0,"none",1991,8250,1895,5,0,"none","c","inside","two_fam"
375000,495,"crawfor",120,1573,"gd","y",5,1,"gd",1625,5568,2006,8,2,"ta","rm","inside","twhs_ext"
183500,486,"mitchel",85,1001,"gd","y",5,1,"po",1299,12150,1979,6,2,"ta","rl","cul_d_sac","one_fam"
210000,506,"mitchel",20,1454,"gd","y",6,1,"ta",1478,9928,1991,7,2,"ta","rl","cul_d_sac","one_fam"
148000,360,"mitchel",80,852,"ta","y",4,0,"none",918,8750,1975,7,1,"ta","rl","inside","one_fam"
170000,308,"timber",20,1350,"ta","y",5,2,"gd",1328,16905,1959,5,1,"ta","rl","inside","one_fam"
257000,461,"timber",20,585,"ta","y",7,1,"gd",2279,19958,1958,6,2,"ta","rl","inside","one_fam"
231713,433,"timber",20,1689,"gd","y",7,0,"none",1689,8368,2006,7,2,"ta","rl","inside","one_fam"
239000,722,"timber",20,1571,"gd","y",7,1,"gd",1571,10991,2007,8,3,"ta","rl","inside","one_fam"
174000,528,"timber",20,1265,"gd","y",6,0,"none",1240,10331,1985,7,2,"ta","rl","cul_d_sac","one_fam"
187500,400,"timber",50,1156,"gd","y",7,1,"ta",1717,13758,1990,7,2,"ta","rl","cul_d_sac","one_fam"
186700,995,"timber",20,1572,"ta","y",5,2,"ta",1572,35133,1963,5,3,"ta","rl","inside","one_fam"
283463,712,"timber",20,1732,"ex","y",7,1,"gd",1776,15306,2006,8,3,"ta","rl","corner","one_fam"
392000,932,"timber",20,1824,"ex","y",8,1,"gd",1824,12633,2006,10,3,"ta","rl","inside","one_fam"
281213,642,"timber",60,1094,"gd","y",9,1,"gd",2482,12665,2005,8,3,"ta","rl","inside","one_fam"
147000,0,"mitchel",20,1120,"gd","y",6,0,"none",1120,8402,2007,5,0,"none","rl","inside","one_fam"
130000,1041,"mitchel",20,0,"none","y",9,0,"none",2034,43500,1953,3,4,"ta","rl","inside","one_fam"
132250,648,"mitchel",20,1064,"ta","y",5,0,"none",1040,25286,1963,4,2,"ta","rl","inside","one_fam"
129900,572,"meadow_v",120,1040,"gd","y",6,1,"ta",1060,4224,1976,5,2,"ta","rm","inside","twhs_ext"
134000,528,"meadow_v",120,1142,"gd","y",6,1,"po",1142,4224,1976,5,2,"ta","rm","inside","twhs_ext"
93900,0,"meadow_v",160,546,"ta","y",5,0,"none",1092,1495,1970,4,0,"none","rm","inside","twhs_ext"
75000,286,"meadow_v",160,546,"ta","y",6,0,"none",1092,2001,1970,4,1,"ta","rm","inside","twhs_int"
84500,0,"meadow_v",180,630,"gd","y",3,0,"none",630,1936,1970,4,0,"none","rm","inside","twhs_int"
146800,539,"mitchel",80,1029,"gd","y",5,2,"ta",1062,11333,1976,6,2,"ta","rl","corner","one_fam"
153500,678,"mitchel",85,923,"gd","y",4,1,"fa",1008,9129,1977,5,2,"ta","rl","inside","one_fam"
80000,444,"mitchel",20,1396,"ta","n",6,0,"none",1608,27697,1961,4,1,"ta","rl","inside","one_fam"
135000,502,"mitchel",20,1090,"gd","y",6,0,"none",1178,11000,1976,5,2,"ta","rl","corner","one_fam"
139000,264,"mitchel",20,816,"gd","y",4,0,"none",816,11625,1983,5,1,"ta","rl","inside","one_fam"
149900,452,"n_ames",20,1178,"ta","y",5,0,"none",1293,11027,1954,6,2,"ta","rl","inside","one_fam"
192100,506,"n_ames",20,1851,"ta","y",8,1,"ta",1851,11727,1969,7,2,"ta","rl","corner","one_fam"
183500,400,"gilbert",60,813,"ta","y",6,1,"ta",1525,8238,1997,6,2,"ta","rl","inside","one_fam"
222000,642,"gilbert",60,964,"gd","y",8,1,"ta",2236,13006,1997,7,2,"ta","rl","corner","one_fam"
170000,423,"gilbert",60,781,"gd","y",7,1,"ta",1671,13041,1995,6,2,"ta","rl","inside","one_fam"
187500,409,"gilbert",60,691,"gd","y",6,1,"ta",1498,13031,1995,6,2,"ta","rl","corner","one_fam"
202000,443,"gilbert",60,821,"gd","y",7,1,"ta",1776,9783,1996,6,2,"ta","rl","inside","one_fam"
185000,413,"gilbert",60,802,"gd","y",8,1,"ta",1511,11207,1997,6,2,"ta","rl","fr2","one_fam"
240000,690,"gilbert",20,1670,"gd","y",7,1,"gd",1670,14859,2006,7,3,"ta","rl","cul_d_sac","one_fam"
274725,422,"gilbert",60,868,"ex","y",9,1,"gd",2021,23257,2006,7,2,"ta","rl","cul_d_sac","one_fam"
270000,618,"stone_br",160,2062,"gd","y",9,0,"none",2687,13108,1994,8,2,"ta","rl","inside","one_fam"
183500,402,"gilbert",20,1160,"gd","y",6,1,"ta",1169,8076,1993,6,2,"ta","rl","inside","one_fam"
239000,504,"stone_br",160,1064,"gd","y",5,1,"ta",1767,5306,1987,7,2,"gd","rl","inside","twhs_ext"
361919,666,"stone_br",60,1234,"ex","y",10,1,"gd",2576,12438,2006,8,3,"ta","rl","inside","one_fam"
438780,641,"stone_br",60,1410,"ex","y",10,1,"gd",2945,13682,2006,10,3,"ta","rl","cul_d_sac","one_fam"
169000,672,"gilbert",60,0,"none","y",7,1,"ta",2320,14762,1948,5,2,"ta","rl","corner","one_fam"
145000,572,"gilbert",190,1056,"ta","n",5,0,"none",1056,34650,1955,5,2,"ta","rl","inside","two_fam"
319000,758,"stone_br",20,1814,"gd","y",7,1,"ta",1826,11302,2005,8,3,"ta","rl","inside","one_fam"
229000,786,"nw_ames",50,1204,"gd","y",9,0,"none",2183,13837,1988,7,3,"ta","rl","corner","one_fam"
241500,604,"nw_ames",20,1845,"gd","y",6,1,"ta",1872,10400,1988,7,2,"ta","rl","inside","one_fam"
250000,564,"nw_ames",60,1392,"gd","y",12,2,"ta",2784,16692,1978,7,2,"ta","rl","inside","one_fam"
179900,434,"nw_ames",60,713,"gd","y",6,1,"ta",1552,11475,1975,6,2,"ta","rl","inside","one_fam"
294323,541,"somerst",60,960,"gd","y",8,1,"ex",2318,9512,2005,7,2,"ta","fv","inside","one_fam"
153500,495,"nw_ames",20,1056,"gd","y",6,0,"none",1074,10140,1975,5,2,"ta","rl","inside","one_fam"
181000,484,"nw_ames",20,1040,"ta","y",5,1,"fa",1309,10140,1974,6,2,"ta","rl","inside","one_fam"
155000,462,"nw_ames",20,1103,"ta","y",6,0,"none",1103,10000,1974,6,2,"ta","rl","inside","one_fam"
138800,299,"n_ames",20,1096,"ta","y",6,0,"none",1096,15870,1969,5,1,"ta","rl","corner","one_fam"
116050,280,"n_ames",20,864,"ta","y",5,0,"none",864,9353,1970,4,1,"ta","rl","inside","one_fam"
190000,543,"n_ames",120,1487,"gd","y",4,0,"none",1419,8773,2002,6,2,"ta","rh","fr2","twhs_ext"
105500,440,"br_dale",160,525,"ta","y",6,0,"none",1092,2760,1973,6,2,"ta","rm","inside","twhs_ext"
116000,264,"br_dale",160,494,"ta","y",6,0,"none",1030,1890,1972,6,1,"ta","rm","inside","twhs_int"
118000,264,"br_dale",160,672,"ta","y",7,0,"none",1218,1680,1972,6,1,"ta","rm","inside","twhs_int"
