id,user_drinking,text
462377275221360640,yes,"That competition was literally THE worst.  I need a beer, a shower, and a lot of sleep. 😩 (@ CrossFit Shockwave) http://t.co/652Ni1ihU3"
470391546106245100,no,N/A
464071374055567360,no,If your picking up garbage on the side of the road you fucked up hahahaa
472854479424225300,no,N/A
468493775816638460,no,My twitter is fucked up right now ugh
4.6260197049552077e+017,yes,N/A
472800208292552700,yes,“@DIYDrinkx: Chocolate covered strawberry shot glasses 😋🍓 http://t.co/C9RDkedyNo” @SaraDuchesne 🍫🍓🍸
462374514567811100,no,I think I just bough energy from a guy who chugged a beer and swallowed the end of a joint in my house...
472224504274747400,no,Drunk confessions mean the most
470730630590783500,no,"In the end, these past 84 hours have set the bar pretty high for summer"
468952391866667e3,yes,And the gold flakes glimmered in the cinnamon booze
463416113448386560,yes,A bottle.. All just to make it thru the night working 😔
4.6458108176606003e+017,no,"Why I thought this song was saying ""stop the clock"" instead of ""fuck the club"""
470005828146438140,no,@bradsweet52 too bad Robert will be at my party.
4.6317037756521677e+017,no,Everybody who UNFOLLOWS me also gets shot the UNFOLLOW.
4.7145711128138957e+017,yes,Nice tall glass of red wine 🍷
472412108916002800,no,"prep for Sunday's backyard leaving-RIT party: roast marinading, turkey defrosting, sweeping &amp; mopping of downstairs floors comes next"
462758674512244740,yes,#wine night yaaass
463302192674652160,no,Breakfast Club program culminates in the blind trust walk- students make strong connections to their classmates. http://t.co/DcdURiWqui
472074148945342460,no,"“@BreezyBree01: @Archie_DaStoner simones,  right next to the chess club” thank you"
471505729749532700,yes,N/A
470301742702530560,yes,"I'm at O'Callaghan's Pub - @ocallaghanpub (Rochester, NY) http://t.co/8hqBJt7Zrn"
463384975988260860,yes,"Oh look, an empty wine glass. Better fix that... #mondaystinks #itsgoodtobegrown @b_elizabethhh @Lindsay_d17 @kris10vb711"
465239323873255400,yes,"@abbyscotttt Hi Abby; I'm completely drunk. HaHaHa,."
462242144221401100,no,That's fucked up.
462847681174704100,yes,I'm so good at flip cup &amp; this is my first time playing! Hollllaaaaa.
463467605417005060,yes,N/A
469319007741685760,yes,Last week of college problem: too tired from today's wine tour to even think about tomorrow's. #seniors2014
465915909509742600,no,Mrs Pratt just took my water bottle and dumped it in the fish tank 😐
467332169783070700,yes,Waking up drunk is not the wave
467142005337104400,no,May 31st Save The Date Dear To Come Party With Me !! Flyer &amp; location coming soon .
465686258912469e3,yes,"I usually only get tipsy, idk why tf i played that stupid ass drinking game &amp; mixed my liquors!"
464795435266498560,yes,N/A
462233653305937900,yes,@NicholasColilli  mom gave me the key to the wine you know what that means.....
467859606668976100,no,I'm prettie sure my mom is drunk and I'm just chilling on my couch #turnupmarcela
469914316918243300,no,One of the biggest annual parties to launch summer is on Saturday night. The legendary glow party at… http://t.co/FBykfCoYmk
463075175118819300,no,My grandfather's daily breakfast consisted of two raw eggs and a shot of whiskey #Don'tFuckWithSlovaks
472946588021952500,no,N/A
471484229923000300,no,N/A
46590548394641e4,no,@DanKnappe noo what if you ended up in a crazy alternate universe or something. You fucked up man
465051495382011900,no,Jealousy is a wasted emotion
464947102771331100,no,N/A
464236414864203800,yes,Drinking w/ the homies. Might as well turn up since I can't go home till tomorrow morning
468648918205870100,no,@RubyCanine alcohol abuse! D:
462349867226910700,yes,N/A
462753386191155200,no,Just posted a photo @ Pj Party Palace http://t.co/myqJpGHxU5
468250926625849340,no,Tindering while pissed is like the opposite of beer goggles.
472399012277256200,no,Visit me at the club!!!!! #visitme  #visit #entertainme #lol #funtimes #fun @ Healthier Nutrition http://t.co/Mjno59VMEa
468025827285016600,no,N/A
467814409952583700,no,Wow my phone is legit fucked up now. Screen is destroyed I'm done whit this day
472111190953697300,no,N/A
4714444570624e5,no,N/A
465372716443267100,no,*ally gets bloody nose at party*
468177078240964600,no,N/A
469506189667995650,no,N/A
462509843564466200,no,N/A
470690105167208450,yes,N/A
471470334131331100,no,throwback to like 6 years ago when I shot a turkey 😩😂 http://t.co/0sD6Hb3S1U
472118817053999100,yes,Perks of being 21 this summer I can finally drink at the corporate challenge and get drunk while I work at taste of Syracuse
472943247795703800,no,@tryjms nah get rid of Westbrook. Overrated. Can't have PG be your leading scorer and shot-taker
466338413889990660,no,N/A
468944533980717060,no,N/A
467112972113158140,yes,N/A
465275579890409500,no,Rocking &amp; rolling at Pat's stag! (@ McGinnity's Restaurant &amp; Party House) http://t.co/4rYMmPZI9O
466593640899682300,no,"I'm at Downtown Fitness Club (Rochester, NY) http://t.co/PrRyQTi6kj"
469951179422593e3,no,Early errands this week! (at @BJsWholesale Club) http://t.co/X6xcBqYZCh
468790732191719400,no,I am 100% positive that I will be voting for the Green Party in the 2016 election.
464915758339072e3,yes,N/A
466739626578026500,yes,I want to be hammered. Somebody come binge drink in my room with me.
4.6680537370671923e+017,yes,N/A
472938215813697540,no,N/A
467867047389454340,no,And the together shot! My boys are getting a Dole Whip shirt and a turkey leg shirt. Because… http://t.co/AoFFq4UiKo
4.6548390054724403e+017,no,Athena sure knows how to turn up 👌
4.6550177159161037e+017,no,N/A
469597890391048200,yes,I'm thinking Lasagna and Champagne
462441525847543800,yes,N/A
471465644358397950,no,yoooo how hammered is that dude in the fuccilo commercial hahahahahahahahahahaha @_FlowNamath_
467123227626848260,yes,PARTY TOMORROW AT MY HOUSE! TEXT ME FOR ADDRESS TO COME! EVERYONE INVITED. GOOD MUSIC&amp; SNACKS. ALCOHOL FREE!!! TEXT ME IF YOURE COMING!!✔️
466938717660545e3,yes,"Jesus, too much whiskey. Just woke up on the floor of apartment"
470022701059698700,no,"Worst #bowling nightmare: avg 70 PPG below avg, do it in a tournament... And do it on a house shot in front of a #pba hall-of-famer.  #didIt"
472530897468928e3,yes,N/A
464478170629308400,yes,N/A
466766892666224640,no,"Alex Drunk As Fuck , Talking About "" You Need To Stop Smoking &amp; Play Basketball "" 😂😂😂 Fuck You Nigga"
462091826380673e3,yes,You got me fucked up...
469657446882242560,yes,"Waiting on Anna, she needs to hurry I need to take a shot.. Like yesterday 😓"
468204533571928060,no,@Jt_witter2 ya shot gets weird in season 4 it's just hard to get into cause it's a lot of monologue
463748696224841700,yes,My only goal this summer is to learn how to wine so I can shit on everyone at the club 💃💁
462661368190353400,yes,N/A
465041646523252740,yes,Yo the walk home was mad peaceful! It's either I'm real drunk or I'm content with life. #shoutout to #autocorrect
465927348052049900,yes,N/A
462082591173386240,no,@Darniica it's like 60's rage music... Definitely on my party playlist #sorrynotsorry
466067145861124100,yes,N/A
466317690718912500,yes,Wine time! (@ The Wine Tent at the Lilac Festival w/ 2 others) http://t.co/OS6WWwj0hf
464938649327767550,no,N/A
4.6241341339456717e+017,yes,Liquor don't even faze me like it used to thou
4.6391478756744397e+017,no,N/A
472413303864832e3,yes,N/A
466710504703287300,yes,"Haven't seen this bottle in almost 20 years -  last time was in Cody, Wyoming. @ Kitty Hoynes Irish… http://t.co/iZhiwD0M2U"
469964116757864450,no,"""@TedOfficialPage: Tequila probably won’t fix your problems, but it’s worth a shot."""
462487093798006800,no,"""Tell fucking twitter that Pete's fucking hammered"" wise works of Pete"
4.7053944620752077e+017,no,We had the best after party last night
462085884310212600,yes,Could've paid a quarter for a beer but instead bought a $3.75 Budweiser 🍺🇺🇸 #merica
472892216315490300,no,N/A
464959820060454900,no,N/A
467315843614146560,yes,@Cocktia party party party lets all get wasted 😝
469714850357448700,no,N/A
464909009221611500,yes,Drinking some fortune. Higher class version of the champagne of beers... (Miller Fortune) http://t.co/dvs8051F3b
4.7090594790560563e+017,yes,@katie__baby_ box of tissues and lots of chocolate.... And wine. Wine will be needed.
466389350037868540,yes,@nickypapas me and you stalking our prey at the bar http://t.co/nxmLs7cAf1
463027370535178240,yes,N/A
463125354421288960,no,N/A
467150492641271800,yes,Seriously fuck this final tomorrow morning. I wanna be out getting drunk with my friends 😩
4.6195027135535923e+017,no,N/A
465960096749875200,yes,Someone go to a bar with me. I need an adult beverage right now. #OrFive #MondayFunday
4.6676765645735117e+017,no,Just spent $55 on scratch offs and won back $3 . Turn up
467510712299167740,no,you posted 430 seconds worth of snapchat story's we get you're at a party
469945926522785800,yes,N/A
465874802474237950,yes,"I've been drinking, I've been drinking, I get filthy when that liquor get into me."
468650971653214200,no,Mariah Carey's album has got me all sorts of fucked up this morning... Can't wait to wake up and do it all over again
46782276542097e4,no,Every time I have a root beer float I get sick af😷
466139334916464640,no,N/A
465999342961061900,no,I can't even open my bottle of ginger ale cos it's making too much noise orz
462416792544358400,yes,I wonder whose arms I would run and fall into if I were drunk in a room with everyone I have ever loved
4.6232253474290483e+017,yes,Definite Irish whiskey ban when we play out tonight!!!
467512869006114800,no,"""Hey mom incase you try &amp; do my laundry just know there is a bottle of vodka hiding in there"" ""lol k just don't tell your sister"" #mylife"
462386358372167700,yes,Getting drunk instead of studying.. Again
465617596260565e3,no,N/A
4.6421732857060557e+017,no,Eventually one of these nights I will actually hang out with someone instead of binge watching Dexter...
464760181784862700,no,N/A
471870569433268200,yes,Yoo I'm fucked up right now 😩😨😂
464300264543903740,yes,N/A
465996588486500350,no,N/A
463502871498326e3,yes,N/A
465347808917086200,yes,Party time? I think soo!!! #turnup #afterparty
470357415175942140,yes,"To hell with the red wine, pour me some moonshine"
470745900890222600,yes,N/A
4.7098177070421197e+017,yes,N/A
464895155443879940,yes,The amount of beer in a boot is deceptive. #workingonagoodfridaybuzz
471048092788457500,no,Drunk voicemails are the best😂😏
466694032903925760,no,“@GirIsTweets: You know u fucked up when a girl sends u this http://t.co/Vzmx0zuAru”👏
466070258038493200,no,N/A
462013706193616900,no,talking about some strip club.
465299076330713100,yes,Haven't made it to the bar crawl yet
468573787152482300,no,"It would be nice if food in the produce department was on shoppers club. @Wegmans   $35 worth of healthier choices, not one discount."
468157277275709440,no,Not even allowed to sip outta my water bottle while driving bc that makes me too cocky driving w one hand #okGram 😂
469125583776280600,no,you look like a clown with your makeup plastered to your face. 😂
4.7111565822303437e+017,no,N/A
464889925532680200,no,A bag of alcohol lol @Zhed88 @CJ_theHusky @FayroeFox http://t.co/8vyYA2DbLV
4.6198524628906803e+017,no,BLTs tonight turn up
461853618589954050,yes,"So lets just stay in the moment, smoke some weed, drink some wine"
467663949333549060,no,N/A
469195994367033340,no,@Moike_Bernsoyd I live for the function #yolo #swag #turnup
462756036135624700,no,N/A
463540761972068350,yes,Only thing I've learned in college is that I have a high tolerance for tequila! 😂
462938548245897200,yes,N/A
4.7008210178700083e+017,yes,N/A
462578667089301500,yes,N/A
464541698295885800,yes,N/A
465230179711729660,no,returning previous purchases for alcohol money #priorities
466633397868458e3,yes,Let's get tipsy and make love while listening to the weeknd
466007234473107460,yes,N/A
4.6809226148225843e+017,no,N/A
470245202901614600,no,soo whose having the party tonight 😏
469690419606192100,yes,Deff copping bottles tomorrow
467387406551769100,yes,“@nickraesky: Freshman years over😕 time for a summer of booze and blunts🍁🌴☀️🍻” WOOOHOOOO
464279217652629500,yes,@ashmorelli I was super drunk for that formal
471089766340251650,no,"""@justinis2wavey: @Chad_Compton @kyle_jones14 no root beer shit around here"" boi that was wavy"
465537782933622800,yes,sparkling wine tasting for #mothersday (@ Rochester Brainery) http://t.co/PHWNs0gSBB
471478630158450700,yes,throwback to when me and b got drunk off 4 lokos last night😭
467511082954027e3,yes,N/A
462464701541384200,no,Being sober at a packed bar sure does suck a .... #tired
470421095980736500,no,"Syracuse @D1Circuit: C Moustapha Diagne 16 PTS (8-11 FG), 15 REB, 3 BLK for Playaz Club in a win over CIA Bounce http://t.co/04wJoSxd3L"
4.7112244847865037e+017,no,It's a fucked up world we live in
465358398100607e3,no,Late night pizza (@ Acme Bar &amp; Pizza) http://t.co/S1M7vxoMNR
467353893223952400,no,"🎥 J.CLANCY'S NEW MUSIC VIDEO TITLED ""MY LIFE"" RELEASES JUNE 1ST, SHOT &amp; DIRECTED BY @PhreshVision … http://t.co/zsSXfRGnjQ 3⃣6⃣"
470581689769791500,yes,@kimml3 one too many wine cooler shots? Hahahaha
465634799269711900,no,"Trying to plan my graduation party and avoid conflicts, when are people having theirs? 😁"
472496238492135400,yes,#TGIF #happyhour #eastwood @ Chadwick's Sports Bar &amp; Grill http://t.co/eMalxl5dmg
471489507590959100,yes,I'm wasn't suppose to get this drunk😐 .....anyway doe
462980034756493300,no,N/A
470019643663339500,no,N/A
470053395513233400,no,"Evening Tiffy! ;o) @TiffyLau Rare indeed in these times of business associations, party affiliations &amp; just the general busyness of it all."
471704209759670300,no,N/A
472518552055218200,no,"Brother pouring wine, walks past me and goes ""there's soda in the fridge."" I'm still considered 12 in this family #im24"
